customer_id,qtt_order,total_spent,
3799,8,48614.32,
3800,20,301476.34,
3801,32,37023.29,
3802,20,4875.81,
3803,34,87895.84,
3804,27,309961,
3805,14,43740.29,
3806,13,57222.73,
3807,157,261304.51,
3808,13,121864.11,
3809,56,11819.04,
3810,381,310907.86,
3811,219,494925.35,
3812,104,207533.53,
3813,333,189657.02,
3814,454,1187653.69,
3815,73,1046961.01,
3816,377,418710.23,
3817,63,50960.34,
3818,251,149635.78,
3819,34,41669.83,
3820,4,21426.41,
3821,46,282997.89,
3822,9,109882.83,
3823,16,43334.7,
3824,27,16492.14,
3825,4,12420.33,
3826,59,91378.72,
3827,55,192403.65,
3828,50,11010.36,
3829,23,12692.14,
3830,33,110479.15,
3831,4,195629,
3832,73,47838.48,
3833,16,93264.62,
3834,131,274600.3,
3835,91,80384.92,
3836,42,112808.72,
3837,2,27766.21,
3838,130,34437.77,
3839,48,143347.77,
3840,4,11213.3,
3841,19,61990.45,
3842,72,87897.49,
3843,322,188557.07,
3844,10,457698.05,
3845,29,95290.96,
3846,240,56910.41,
3847,20,1129917.74,
3848,422,92428.78,
3849,144,610759.11,
3850,30,156566.14,
3851,11,126847.58,
3852,88,158583.68,
3853,7,103299.49,
3854,33,58176.6,
3855,134,186330.49,
3856,223,221613.71,
3857,44,85553.54,
3858,38,41145.47,
3859,136,299413.67,
3860,13,11967.19,
3861,74,257830,
3862,43,1139737.56,
3863,48,892462.13,
3864,15,9498.8,
3865,10,38563.53,
3866,177,813478.72,
3867,33,97805.88,
3868,380,68586.29,
3869,491,574276.69,
3870,42,151829.42,
3871,25,34024.91,
3872,222,235425.54,
3873,38,45178.34,
3874,57,54889.09,
3875,159,19924.04,
3876,16,115475.51,
3877,109,114500.07,
3878,9,215441.29,
3879,18,39580.58,
3880,78,178227.65,
3881,83,85247.75,
3882,180,166129.66,
3883,276,21151.58,
3884,18,513047.8,
3885,149,921307.26,
3886,117,416189.05,
3887,35,45856.14,
3888,31,136139.59,
3889,27,153580.32,
3890,5,11487.51,
3891,44,363409.72,
3892,13,43408.29,
3893,13,118449.49,
3894,27,787409.1,
3895,81,249164.93,
3896,20,5537.4,
3897,265,138167.47,
3898,321,177006.27,
3899,10,425009.28,
3900,66,68666,
3901,84,39927.27,
3902,17,18922.82,
3903,5,77035.29,
3904,174,317886.67,
3905,139,253730.5,
3906,90,221363.25,
3907,39,71813.54,
3908,22,242180.28,
3909,13,111408.56,
3910,21,188073.92,
3911,52,343865.15,
3912,23,433554.4,
3913,48,136657.93,
3914,55,747902.25,
3915,36,586126.18,
3916,196,1003950.36,
3917,40,130740.11,
3918,94,137058.9,
3919,146,98845.55,
3920,249,144653.23,
3921,382,851832.27,
3922,70,66536.76,
3923,57,93041.55,
3924,78,645433.97,
3925,25,669054.44,
3926,21,1569.51,
3927,230,338254.28,
3928,290,702620.57,
3929,431,120308.98,
3930,16,79018.83,
3931,114,620255.21,
3932,13,108420.96,
3933,349,113597.31,
3934,297,666953.28,
3935,77,13977.55,
3936,28,82395.61,
3937,70,272859.44,
3938,127,298720.39,
3939,68,1291458.53,
3940,24,134809.49,
3941,252,373974.84,
3942,54,147827.23,
3943,169,397431.61,
3944,7,75672.31,
3945,53,11886.89,
3946,90,716100.6,
3947,81,95900.67,
3948,449,317346.56,
3949,185,238125.66,
3950,105,248924.98,
3951,3,59180.86,
3952,8,57601.06,
3953,1,17123.28,
3954,478,153232.14,
3955,11,237823.56,
3956,2,27615.77,
3957,102,217409.42,
3958,82,70506.11,
3959,11,22366.92,
3960,53,88056.94,
3961,68,74272.26,
3962,133,249593.46,
3963,133,135459.43,
3964,61,27663.6,
3965,227,555652.01,
3966,68,442911.4,
3967,141,788320.68,
3968,36,62592.86,
3969,7,150160.77,
3970,29,416010.86,
3971,14,82877.22,
3972,799,58081.84,
3973,173,143778.58,
3974,254,320276.1,
3975,184,265291.83,
3976,47,174689.52,
3977,104,93292.46,
3978,47,243222.45,
3979,133,508712.07,
3980,81,548421.66,
3981,319,81493.47,
3982,9,265416.24,
3983,54,111374.08,
3984,73,104224.7,
3985,24,135824.25,
3986,35,7289.2,
3987,33,846718.81,
3988,86,110005.14,
3989,55,278432.88,
3990,135,215109.78,
3991,114,267106.92,
3992,451,1317791.67,
3993,54,191385.34,
3994,42,589830.95,
3995,127,75464.53,
3996,547,19212.6,
3997,26,24860.55,
3998,20,128006.92,
3999,6,110489.75,
4000,298,175065.35,
4001,45,351878.75,
4002,132,1091026.13,
4003,202,1026697,
4004,61,37634.42,
4005,43,34227.18,
4006,68,384171.47,
4007,32,77071.26,
4008,407,705555.46,
4009,306,1143475.79,
4010,16,101208.75,
4011,24,134022.39,
4012,57,68380.18,
4013,34,237172.71,
4014,6,31349.54,
4015,221,144924.18,
4016,353,117149.08,
4017,26,8463.1,
4018,78,124672.81,
4019,32,1147182.18,
4020,21,71772.38,
4021,14,12147.06,
4022,363,185589.28,
4023,20,99641.78,
4024,103,336557.94,
4025,42,121613.43,
4026,89,61022.11,
4027,20,152047.27,
4028,16,124767.25,
4029,85,268185.07,
4030,124,452321.07,
4031,7,222521.36,
4032,69,214097.41,
4033,610,19296.15,
4034,27,116437.71,
4035,222,102385.74,
4036,2,216157.96,
4037,43,32723.61,
4038,49,88696.3,
4039,166,205993.4,
4040,8,47910.02,
4041,27,102106.94,
4042,268,68206.69,
4043,32,40716.25,
4044,45,144403.12,
4045,97,32333.44,
4046,44,101670.37,
4047,171,41047.14,
4048,53,309978.51,
4049,100,332055.85,
4050,98,110951.15,
4051,84,365540.41,
4052,42,82522.41,
4053,248,727010.12,
4054,28,360833.34,
4055,8,443818.39,
4056,43,142475.62,
4057,85,215810.79,
4058,28,6182.99,
4059,56,76618.8,
4060,320,716009.35,
4061,51,65117.59,
4062,10,42532.23,
4063,79,116430.68,
4064,32,26822.41,
4065,64,182444.14,
4066,15,129051.19,
4067,33,55751.27,
4068,9,115938.56,
4069,139,800016.14,
4070,55,11299.66,
4071,28,15071.47,
4072,64,94071.59,
4073,720,359048.81,
4074,18,193208.82,
4075,99,46464.1,
4076,130,164797.07,
4077,10,118162.05,
4078,229,46898.69,
4079,90,176688.52,
4080,5,47436.04,
4081,108,936754.06,
4082,179,276412.42,
4083,151,43727.93,
4084,148,213803.44,
4085,34,349182.96,
4086,307,309134.41,
4087,51,141315.03,
4088,243,639345.81,
4089,343,413248.34,
4090,16,113309.93,
4091,285,183147.01,
4092,80,45254.14,
4093,2,1313449.25,
4094,81,399140.83,
4095,172,76362.25,
4096,70,119141.74,
4097,15,17895.21,
4098,13,269455.82,
4099,144,496168.45,
4100,21,87534.64,
4101,36,317315.82,
4102,52,86479.67,
4103,248,44359.92,
4104,23,152290.26,
4105,648,1282552.94,
4106,46,130239.88,
4107,530,556253.95,
4108,18,514130.95,
4109,104,87526.52,
4110,3,63615.41,
4111,267,1564820.81,
4112,274,181799.71,
4113,392,73322.48,
4114,127,12658.27,
4115,61,130752.87,
4116,26,90526.84,
4117,31,45137.74,
4118,164,729500.37,
4119,18,56681.6,
4120,40,623582.09,
4121,18,151627.7,
4122,7,88276.47,
4123,19,90023.54,
4124,137,128933.27,
4125,93,764242.17,
4126,294,862820.06,
4127,39,149500.12,
4128,97,114709.93,
4129,678,424451.52,
4130,44,187997.01,
4131,3,401646.92,
4132,38,173009.74,
4133,53,573191.13,
4134,77,49069.27,
4135,383,862653.41,
4136,41,3191.08,
4137,127,118068.23,
4138,3,20003.7,
4139,39,6608.61,
4140,81,124296.53,
4141,388,1074579.6,
4142,34,948449.37,
4143,167,12431.49,
4144,6,105021.77,
4145,14,102000.91,
4146,9,17284.97,
4147,26,106092.93,
4148,37,87992.26,
4149,35,44344.73,
4150,62,284406.69,
4151,38,130872.79,
4152,13,371048.7,
4153,47,90996.11,
4154,25,772416.2,
4155,405,355454.15,
4156,736,328158.81,
4157,637,60183.42,
4158,137,200749.81,
4159,98,184105.64,
4160,139,37735.35,
4161,36,179427.3,
4162,12,4697.26,
4163,112,90192.02,
4164,23,40690.12,
4165,136,354374.6,
4166,273,333732.88,
4167,74,29412.73,
4168,159,335843.17,
4169,5,15691.16,
4170,491,347718.21,
4171,9,95042.69,
4172,83,222332.14,
4173,59,518195.58,
4174,70,377108.68,
4175,49,200064.29,
4176,49,182007.89,
4177,7,51417.32,
4178,64,56831.85,
4179,110,337103.05,
4180,182,90745.44,
4181,330,118536.88,
4182,27,72742.25,
4183,186,85505.17,
4184,34,147903.73,
4185,124,81752.52,
4186,114,525198.38,
4187,323,330519.84,
4188,464,1318261.89,
4189,259,105075.22,
4190,123,74836.15,
4191,187,148141.93,
4192,32,182770.96,
4193,38,387750.86,
4194,64,168602.78,
4195,4,10835.37,
4196,55,61776.83,
4197,514,566432.99,
4198,69,15937.37,
4199,74,368183.77,
4200,17,22433.72,
4201,108,215587.28,
4202,60,137406.06,
4203,147,236818.06,
4204,26,237105.01,
4205,20,10776.94,
4206,29,181878,
4207,50,131128.4,
4208,90,267405.37,
4209,23,109765.87,
4210,388,193959.71,
4211,67,152409.79,
4212,18,22996.91,
4213,102,251862.1,
4214,571,106526.23,
4215,62,55715.72,
4216,417,579358.86,
4217,16,205424.81,
4218,43,108062.46,
4219,15,36088.03,
4220,116,274908.85,
4221,87,854168.15,
4222,47,87659.78,
4223,336,103400.3,
4224,65,111082.29,
4225,58,133142.02,
4226,27,55866.85,
4227,79,194670.67,
4228,80,248045.57,
4229,54,126299.9,
4230,264,595532.33,
4231,114,276938.05,
4232,323,953753.67,
4233,75,118951.66,
4234,149,893319.04,
4235,51,142539.7,
4236,62,37453.98,
4237,52,40071.39,
4238,12,121915.78,
4239,143,446907.7,
4240,37,595556.33,
4241,41,118194.76,
4242,63,83170.87,
4243,259,1056376.43,
4244,16,4602.74,
4245,84,94070.23,
4246,17,104238.58,
4247,33,11495.44,
4248,46,189010.13,
4249,38,57713.59,
4250,29,69794.26,
4251,50,294048.56,
4252,11,77302.43,
4253,22,37606.29,
4254,88,7187.7,
4255,164,280978.52,
4256,183,143069.31,
4257,15,569260.71,
4258,72,720013.22,
4259,51,230583.14,
4260,45,89779.2,
4261,12,13574.95,
4262,43,31377.16,
4263,101,102306.24,
4264,123,68218.77,
4265,51,371375.65,
4266,317,98687.64,
4267,105,51601.52,
4268,13,190615.92,
4269,35,230525.25,
4270,9,82681.25,
4271,4,36773.22,
4272,47,140205.89,
4273,26,374523.03,
4274,75,641259.24,
4275,120,66781.74,
4276,146,642313.24,
4277,33,358648.07,
4278,95,316479.51,
4279,26,51545.17,
4280,66,158415.86,
4281,88,10021.91,
4282,30,361719.99,
4283,83,227654.03,
4284,307,15027.21,
4285,113,79734.92,
4286,31,38315.5,
4287,109,135708.13,
4288,74,13214.22,
4289,8,99689.76,
4290,29,85923.59,
4291,59,454694.43,
4292,22,329074.33,
4293,112,145003.14,
4294,26,77937.4,
4295,24,114696.94,
4296,78,251129.93,
4297,49,247315.86,
4298,196,904884.44,
4299,56,35042.25,
4300,21,6258.51,
4301,9,33820.25,
4302,57,6548.07,
4303,80,147283.98,
4304,47,286022.43,
4305,30,160238.36,
4306,35,808393.39,
4307,18,78265.44,
4308,636,221020.06,
4309,26,6129.47,
4310,6,146841,
4311,37,422976.51,
4312,36,125752.49,
4313,164,222136.82,
4314,11,77321.35,
4315,83,12039.1,
4316,17,139301.95,
4317,52,217367.65,
4318,21,53501.47,
4319,106,765434.8,
4320,24,81096.08,
4321,124,444299.62,
4322,37,28178.14,
4323,154,12143.46,
4324,31,132913.17,
4325,8,22845.86,
4326,48,209226.05,
4327,84,305110,
4328,12,48405.27,
4329,46,116626.65,
4330,233,205781.54,
4331,22,44808.97,
4332,24,135243.2,
4333,50,97897.4,
4334,38,42370.77,
4335,123,153106.96,
4336,63,93749.85,
4337,8,311655,
4338,108,277833.6,
4339,12,143514.26,
4340,22,117306.97,
4341,53,332254.93,
4342,78,13636.11,
4343,13,17465.96,
4344,48,55749.11,
4345,102,51918.7,
4346,45,227711.9,
4347,58,255147.22,
4348,8,7775.59,
4349,16,392070.18,
4350,41,95737.42,
4351,85,133671.7,
4352,30,127908.47,
4353,80,20701.15,
4354,9,392222.17,
4355,158,141315.36,
4356,257,119388.03,
4357,8,47834.64,
4358,7,185029.81,
4359,45,155103.94,
4360,150,268828.98,
4361,388,196304.42,
4362,188,221084.07,
4363,101,391524.98,
4364,184,78926.72,
4365,6,24322.91,
4366,12,62153.7,
4367,75,61264.96,
4368,95,268412.3,
4369,43,1004299.9,
4370,154,289988.98,
4371,147,139646.6,
4372,13,20208.25,
4373,68,46211.17,
4374,122,40616.13,
4375,22,19782.7,
4376,14,136169.27,
4377,63,31528.28,
4378,5,44439.07,
4379,12,79395.87,
4380,67,254064.76,
4381,342,486623.11,
4382,14,52610.17,
4383,705,794936.04,
4384,23,93349.77,
4385,38,64156.42,
4386,63,422923.22,
4387,173,94107.52,
4388,23,18949.22,
4389,17,83725.56,
4390,54,92546.01,
4391,614,881789.84,
4392,322,140410.01,
4393,28,83896.37,
4394,12,201479.06,
4395,45,168099.86,
4396,19,186124.75,
4397,32,72972.6,
4398,86,255415.28,
4399,357,312169.82,
4400,83,120154.61,
4401,23,3987.13,
4402,32,2519.81,
4403,143,171326.99,
4404,296,471959.69,
4405,50,503835.43,
4406,81,161375.8,
4407,75,86598.54,
4408,4,246104.27,
4409,6,11994.37,
4410,139,40612.42,
4411,234,38956.33,
4412,44,17278.13,
4413,82,690354.1,
4414,38,211465.88,
4415,633,1204212.05,
4416,65,29452.08,
4417,328,130202.35,
4418,142,216156.51,
4419,35,60364.47,
4420,48,247564.44,
4421,189,98833.35,
4422,185,48684.6,
4423,16,11346.92,
4424,295,362025.76,
4425,47,337008.49,
4426,23,249355.7,
4427,104,123526.73,
4428,134,7198.57,
4429,88,183631.59,
4430,65,326371.92,
4431,310,729344.56,
4432,58,7327.03,
4433,57,1095230.17,
4434,746,279471.9,
4435,329,412373.85,
4436,31,159278.3,
4437,15,8638.48,
4438,202,163987.25,
4439,173,634981.13,
4440,119,143089.86,
4441,105,46826.26,
4442,658,109008.13,
4443,9,21041.04,
4444,67,206495.39,
4445,73,175800.24,
4446,14,21879.47,
4447,8,8897.84,
4448,179,82839.59,
4449,8,52716.89,
4450,55,126143.71,
4451,5,205091.69,
4452,18,177105.25,
4453,14,59471.68,
4454,9,146509.83,
4455,152,143264.58,
4456,19,88496.49,
4457,316,952270.94,
4458,71,151117,
4459,18,66677.5,
4460,46,17044.27,
4461,9,135539.23,
4462,11,70055.66,
4463,229,283129.91,
4464,8,70029.81,
4465,21,7127.15,
4466,21,490978.14,
4467,56,144744.51,
4468,119,106601.43,
4469,73,101419.36,
4470,826,1337807.53,
4471,13,179511.31,
4472,58,318185.37,
4473,62,134417.2,
4474,70,63378.58,
4475,39,215002.87,
4476,252,71170.41,
4477,107,120754.56,
4478,99,761362.34,
4479,236,758163.12,
4480,50,38537.02,
4481,466,259004.87,
4482,43,108098.48,
4483,19,9469.25,
4484,44,815262.01,
4485,426,34051.77,
4486,14,434275.8,
4487,25,143068.69,
4488,484,274890.49,
4489,843,81382.55,
4490,66,125216.09,
4491,214,243964.75,
4492,123,459174.37,
4493,32,194877.18,
4494,170,44491.89,
4495,4,32004.94,
4496,54,202921.01,
4497,244,619926.7,
4498,35,488096.14,
4499,48,156934.17,
4500,111,446404.42,
4501,101,339355.4,
4502,356,680454.55,
4503,40,142510.81,
4504,39,18167.92,
4505,95,70314.67,
4506,186,475482.21,
4507,297,501205.31,
4508,34,519003.92,
4509,74,117663.95,
4510,308,97260.14,
4511,14,831112.19,
4512,22,13317.35,
4513,28,109939.45,
4514,14,27547.82,
4515,92,81868.66,
4516,38,42312.66,
4517,49,63789.63,
4518,4,62564.08,
4519,68,269752.8,
4520,208,123108.05,
4521,22,125899.66,
4522,283,84022.9,
4523,269,432066.32,
4524,74,202727.35,
4525,501,693199.42,
4526,92,209225.51,
4527,28,321773.4,
4528,40,513861.1,
4529,27,9629.85,
4530,74,74023.32,
4531,17,92972.93,
4532,65,21280.33,
4533,177,1588820.69,
4534,29,162039.64,
4535,333,134489.99,
4536,61,228228.97,
4537,80,141049.87,
4538,2,350324.9,
4539,57,97156.75,
4540,103,64690.25,
4541,8,202030.23,
4542,8,122940.44,
4543,70,6964.71,
4544,184,226932.18,
4545,86,798913.12,
4546,8,3630.6,
4547,15,154502.46,
4548,27,75454.47,
4549,480,377497.5,
4550,16,114556.09,
4551,72,148952.2,
4552,51,88972.21,
4553,133,475315.93,
4554,17,6102.25,
4555,118,22064.2,
4556,186,386219.3,
4557,64,165106.37,
4558,6,119471.75,
4559,31,442100.97,
4560,23,146163.3,
4561,25,125622.43,
4562,63,67060.86,
4563,340,29728.29,
4564,340,159076.58,
4565,268,74665.72,
4566,66,278521.4,
4567,13,246838.49,
4568,42,169875.68,
4569,26,471320.46,
4570,4,135892.63,
4571,5,141673.9,
4572,15,88061.04,
4573,5,90894.42,
4574,35,239605.9,
4575,72,147620.74,
4576,116,33375.18,
4577,61,138675.17,
4578,8,240246.77,
4579,13,157588.67,
4580,447,278046.73,
4581,44,48838.5,
4582,38,38210.79,
4583,17,55102.22,
4584,25,177758.72,
4585,40,41412.36,
4586,119,1035910.63,
4587,97,594174.42,
4588,11,190323.03,
4589,8,140715.68,
4590,251,125629.93,
4591,40,471574.51,
4592,65,61847.28,
4593,31,86522.36,
4594,205,472817.76,
4595,20,429917.2,
4596,19,18224.83,
4597,398,163630.35,
4598,453,73161.09,
4599,255,316420.75,
4600,7,38423.1,
4601,26,95655.67,
4602,99,755541.46,
4603,30,396006.59,
4604,115,415396.92,
4605,8,51333.87,
4606,36,1174024.3,
4607,29,8852.37,
4608,166,191882.11,
4609,2,34785.88,
4610,7,6541.1,
4611,17,22429.08,
4612,71,122885.06,
4613,12,397086.36,
4614,22,224023.09,
4615,9,128408.02,
4616,350,390730.99,
4617,43,230754.94,
4618,296,12730.17,
4619,19,49071.78,
4620,235,101762.9,
4621,36,22118.04,
4622,31,330019.39,
4623,13,171562.6,
4624,4,195817.34,
4625,71,23690.24,
4626,90,533077.82,
4627,32,58753.77,
4628,72,237947.49,
4629,26,141574.52,
4630,45,385283.86,
4631,158,454284.32,
4632,17,369331.02,
4633,64,41659.77,
4634,26,55940.64,
4635,218,167352.93,
4636,246,237315.47,
4637,77,117357.09,
4638,11,62047.22,
4639,13,65622.97,
4640,15,17738.59,
4641,12,833.02,
4642,6,134270.53,
4643,58,100142.82,
4644,27,12756.6,
4645,54,119130.06,
4646,268,562188.18,
4647,52,77095.15,
4648,266,303741.2,
4649,47,17418.68,
4650,109,718296.74,
4651,78,77533.42,
4652,376,219558.14,
4653,10,476171.93,
4654,77,138326.09,
4655,97,102840.83,
4656,113,62832.65,
4657,92,59903.93,
4658,6,127592.34,
4659,29,51869.4,
4660,224,204092.08,
4661,62,351877.4,
4662,11,126784.7,
4663,35,40134.88,
4664,15,247105.3,
4665,111,704932.91,
4666,56,63379.22,
4667,131,113842.29,
4668,5,371357.9,
4669,402,79378.01,
4670,64,346786.39,
4671,197,304720.71,
4672,48,557528.06,
4673,19,276640.7,
4674,116,220165.13,
4675,13,283616.29,
4676,162,72437.91,
4677,102,171025.42,
4678,91,63750.58,
4679,38,121101.67,
4680,51,85473.78,
4681,39,187745.68,
4682,8,436334.74,
4683,86,1224005.13,
4684,29,88863.95,
4685,120,334620.05,
4686,36,119539.88,
4687,79,175793.96,
4688,473,177479.67,
4689,12,96315.04,
4690,46,24740.72,
4691,51,105675.99,
4692,5,5937.29,
4693,9,4082.64,
4694,49,20812.88,
4695,25,155547.72,
4696,41,362557.52,
4697,76,50320.89,
4698,234,121165.82,
4699,12,93938.83,
4700,76,60492.84,
4701,114,175053.11,
4702,39,325394.89,
4703,28,39333.16,
4704,24,54054.63,
4705,34,17254.28,
4706,523,55109.9,
4707,43,108668.08,
4708,11,202000.42,
4709,56,52273.35,
4710,177,195708.53,
4711,133,9821.12,
4712,47,67599.2,
4713,135,595747.54,
4714,7,53521.97,
4715,26,130494.7,
4716,15,257150.15,
4717,9,70159.38,
4718,26,106124.79,
4719,44,41274.55,
4720,25,130325.48,
4721,237,126856.47,
4722,424,348767.26,
4723,74,553140.82,
4724,67,200017.74,
4725,19,65868.08,
4726,47,608565.5,
4727,39,59739.08,
4728,57,68591.37,
4729,84,472676.82,
4730,43,131999.69,
4731,7,149821.51,
4732,8,8123.47,
4733,54,109579.71,
4734,125,341621.12,
4735,16,824650.28,
4736,57,71990.2,
4737,115,312281.64,
4738,5,6308.03,
4739,85,9334.9,
4740,79,319383.6,
4741,122,10243.69,
4742,9,258292.33,
4743,43,14641.46,
4744,18,282622.67,
4745,28,100330.56,
4746,14,97244.47,
4747,95,13736.14,
4748,64,62990.66,
4749,35,60211.77,
4750,28,23789.96,
4751,140,67238.31,
4752,171,32785.74,
4753,407,174898.45,
4754,82,315514.71,
4755,55,140703.93,
4756,58,85971.65,
4757,245,345427.53,
4758,10,50986.82,
4759,7,38076.03,
4760,1027,320709.46,
4761,27,7894.69,
4762,139,131776.04,
4763,103,161180.11,
4764,27,357313.44,
4765,4,10942.08,
4766,2,54446.23,
4767,56,5016.53,
4768,86,5449.14,
4769,10,81761.05,
4770,50,59957.82,
4771,14,161221.04,
4772,49,86378.06,
4773,29,39084.8,
4774,9,94548.76,
4775,39,214107.66,
4776,157,1473752.42,
4777,32,120424.63,
4778,32,889035.93,
4779,103,155502.05,
4780,40,128100.19,
4781,58,320943.15,
4782,101,171936.23,
4783,151,57837.2,
4784,100,157952.18,
4785,55,54891.59,
4786,195,27822.42,
4787,346,589553.69,
4788,8,11066.59,
4789,45,88968.52,
4790,69,208124.48,
4791,10,4557.73,
4792,118,138780.47,
4793,76,383380.19,
4794,513,400603.21,
4795,451,633104.11,
4796,54,726657.57,
4797,17,11245.37,
4798,2,104968.39,
4799,22,89848.41,
4800,103,478050.72,
4801,284,120733.58,
4802,153,131078.37,
4803,38,293889.26,
4804,826,22570.88,
4805,108,153850.12,
4806,121,44965.01,
4807,117,1159920.84,
4808,23,416348.34,
4809,52,178591.29,
4810,352,352385.96,
4811,356,244333.37,
4812,105,21459.35,
4813,600,440608.98,
